mmsi,timestamp_utc,longitude,latitude,sog_knots,cog_deg,heading_deg,vessel_name,vessel_type,length_m,source
419002002,2026-08-31T15:42:39Z,72.586364,18.389314,10.4,133,133,SYNTH BG 2,cargo,180,synthetic
419002002,2026-08-31T15:47:39Z,72.597263,18.379590,10.2,133,133,SYNTH BG 2,cargo,180,synthetic
419002002,2026-08-31T15:52:39Z,72.608134,18.369825,10.5,133,133,SYNTH BG 2,cargo,180,synthetic
419002002,2026-08-31T15:57:39Z,72.618985,18.360070,10.8,133,133,SYNTH BG 2,cargo,180,synthetic
419002002,2026-08-31T16:02:39Z,72.629879,18.350346,10.3,133,133,SYNTH BG 2,cargo,180,synthetic
419002002,2026-08-31T16:07:39Z,72.640733,18.340616,9.9,133,133,SYNTH BG 2,cargo,180,synthetic
419002002,2026-08-31T16:12:39Z,72.651599,18.330878,10.3,133,133,SYNTH BG 2,cargo,180,synthetic
419002002,2026-08-31T16:17:39Z,72.662488,18.321132,10.7,133,133,SYNTH BG 2,cargo,180,synthetic
419002002,2026-08-31T16:22:39Z,72.673338,18.311393,9.9,133,133,SYNTH BG 2,cargo,180,synthetic
419002002,2026-08-31T16:27:39Z,72.684201,18.301662,10.0,133,133,SYNTH BG 2,cargo,180,synthetic
419002002,2026-08-31T16:32:39Z,72.695087,18.291906,10.0,133,133,SYNTH BG 2,cargo,180,synthetic
419002002,2026-08-31T16:37:39Z,72.705946,18.282160,10.1,133,133,SYNTH BG 2,cargo,180,synthetic
419002002,2026-08-31T16:42:39Z,72.716824,18.272430,10.1,133,133,SYNTH BG 2,cargo,180,synthetic
419002002,2026-08-31T16:47:39Z,72.727674,18.262685,10.2,133,133,SYNTH BG 2,cargo,180,synthetic
419002002,2026-08-31T16:52:39Z,72.738559,18.252967,10.4,133,133,SYNTH BG 2,cargo,180,synthetic
419002002,2026-08-31T16:57:39Z,72.749414,18.243197,10.1,133,133,SYNTH BG 2,cargo,180,synthetic
419002002,2026-08-31T17:02:39Z,72.760269,18.233447,10.2,133,133,SYNTH BG 2,cargo,180,synthetic
419002002,2026-08-31T17:07:39Z,72.771138,18.223723,10.2,133,133,SYNTH BG 2,cargo,180,synthetic
419002002,2026-08-31T17:12:39Z,72.782004,18.213962,10.6,133,133,SYNTH BG 2,cargo,180,synthetic
419002002,2026-08-31T17:17:39Z,72.792874,18.204250,10.4,133,133,SYNTH BG 2,cargo,180,synthetic
419002002,2026-08-31T17:22:39Z,72.803746,18.194488,10.4,133,133,SYNTH BG 2,cargo,180,synthetic
419002003,2026-08-31T15:20:26Z,71.461861,17.753859,6.1,69,69,SYNTH BG 3,cargo,180,synthetic
419002003,2026-08-31T15:25:26Z,71.469978,17.756884,5.9,69,69,SYNTH BG 3,cargo,180,synthetic
419002003,2026-08-31T15:30:26Z,71.478125,17.759918,6.1,69,69,SYNTH BG 3,cargo,180,synthetic
419002003,2026-08-31T15:35:26Z,71.486251,17.762962,6.2,69,69,SYNTH BG 3,cargo,180,synthetic
419002003,2026-08-31T15:40:26Z,71.494413,17.765963,6.0,69,69,SYNTH BG 3,cargo,180,synthetic
419002003,2026-08-31T15:45:26Z,71.502550,17.768997,5.7,69,69,SYNTH BG 3,cargo,180,synthetic
419002003,2026-08-31T15:50:26Z,71.510692,17.772048,5.6,69,69,SYNTH BG 3,cargo,180,synthetic
419002003,2026-08-31T15:55:26Z,71.518835,17.775047,6.0,69,69,SYNTH BG 3,cargo,180,synthetic
419002003,2026-08-31T16:00:26Z,71.526979,17.778056,6.0,69,69,SYNTH BG 3,cargo,180,synthetic
419002003,2026-08-31T16:05:26Z,71.535120,17.781092,5.9,69,69,SYNTH BG 3,cargo,180,synthetic
419002003,2026-08-31T16:10:26Z,71.543246,17.784114,6.3,69,69,SYNTH BG 3,cargo,180,synthetic
419002003,2026-08-31T16:15:26Z,71.551376,17.787153,5.7,69,69,SYNTH BG 3,cargo,180,synthetic
419002003,2026-08-31T16:20:26Z,71.559533,17.790168,5.5,69,69,SYNTH BG 3,cargo,180,synthetic
419002003,2026-08-31T16:25:26Z,71.567667,17.793184,5.9,69,69,SYNTH BG 3,cargo,180,synthetic
419002003,2026-08-31T16:30:26Z,71.575824,17.796209,5.8,69,69,SYNTH BG 3,cargo,180,synthetic
419002003,2026-08-31T16:35:26Z,71.583964,17.799247,6.3,69,69,SYNTH BG 3,cargo,180,synthetic
419002003,2026-08-31T16:40:26Z,71.592093,17.802262,6.0,69,69,SYNTH BG 3,cargo,180,synthetic
419002003,2026-08-31T16:45:26Z,71.600244,17.805306,6.0,69,69,SYNTH BG 3,cargo,180,synthetic
419002003,2026-08-31T16:50:26Z,71.608373,17.808320,5.9,69,69,SYNTH BG 3,cargo,180,synthetic
419002003,2026-08-31T16:55:26Z,71.616534,17.811347,5.8,69,69,SYNTH BG 3,cargo,180,synthetic
419002003,2026-08-31T17:00:26Z,71.624651,17.814379,6.1,69,69,SYNTH BG 3,cargo,180,synthetic
419002003,2026-08-31T17:05:26Z,71.632797,17.817390,6.0,69,69,SYNTH BG 3,cargo,180,synthetic
419002003,2026-08-31T17:10:26Z,71.640923,17.820409,6.2,69,69,SYNTH BG 3,cargo,180,synthetic
419002003,2026-08-31T17:15:26Z,71.649077,17.823452,6.3,69,69,SYNTH BG 3,cargo,180,synthetic
419002003,2026-08-31T17:20:26Z,71.657231,17.826473,6.4,69,69,SYNTH BG 3,cargo,180,synthetic
419002003,2026-08-31T17:25:26Z,71.665374,17.829495,6.2,69,69,SYNTH BG 3,cargo,180,synthetic
419002003,2026-08-31T17:30:26Z,71.673514,17.832515,6.0,69,69,SYNTH BG 3,cargo,180,synthetic
419002003,2026-08-31T17:35:26Z,71.681651,17.835529,6.0,69,69,SYNTH BG 3,cargo,180,synthetic
419002003,2026-08-31T17:40:26Z,71.689792,17.838570,5.7,69,69,SYNTH BG 3,cargo,180,synthetic
419002003,2026-08-31T17:45:26Z,71.697934,17.841599,6.0,69,69,SYNTH BG 3,cargo,180,synthetic
419002003,2026-08-31T17:50:26Z,71.706070,17.844632,5.8,69,69,SYNTH BG 3,cargo,180,synthetic
419002003,2026-08-31T17:55:26Z,71.714222,17.847664,5.9,69,69,SYNTH BG 3,cargo,180,synthetic
419002003,2026-08-31T18:00:26Z,71.722363,17.850687,5.9,69,69,SYNTH BG 3,cargo,180,synthetic
419002003,2026-08-31T18:05:26Z,71.730508,17.853703,6.2,69,69,SYNTH BG 3,cargo,180,synthetic
419002003,2026-08-31T18:10:26Z,71.738632,17.856718,5.8,69,69,SYNTH BG 3,cargo,180,synthetic
419002003,2026-08-31T18:15:26Z,71.746788,17.859743,5.8,69,69,SYNTH BG 3,cargo,180,synthetic
419002003,2026-08-31T18:20:26Z,71.754946,17.862768,6.0,69,69,SYNTH BG 3,cargo,180,synthetic
419002003,2026-08-31T18:25:26Z,71.763091,17.865795,6.0,69,69,SYNTH BG 3,cargo,180,synthetic
419002003,2026-08-31T18:30:26Z,71.771248,17.868831,5.9,69,69,SYNTH BG 3,cargo,180,synthetic
419002003,2026-08-31T18:35:26Z,71.779375,17.871843,6.1,69,69,SYNTH BG 3,cargo,180,synthetic
419002003,2026-08-31T18:40:26Z,71.787529,17.874870,6.0,69,69,SYNTH BG 3,cargo,180,synthetic
419002003,2026-08-31T18:45:26Z,71.795676,17.877898,6.0,69,69,SYNTH BG 3,cargo,180,synthetic
419002003,2026-08-31T18:50:26Z,71.803799,17.880920,5.9,69,69,SYNTH BG 3,cargo,180,synthetic
419002003,2026-08-31T18:55:26Z,71.811976,17.883950,5.9,69,69,SYNTH BG 3,cargo,180,synthetic
419002003,2026-08-31T19:00:26Z,71.820094,17.886978,6.1,69,69,SYNTH BG 3,cargo,180,synthetic
419002003,2026-08-31T19:05:26Z,71.828246,17.890025,6.0,69,69,SYNTH BG 3,cargo,180,synthetic
419002003,2026-08-31T19:10:26Z,71.836404,17.893033,6.1,69,69,SYNTH BG 3,cargo,180,synthetic
419002003,2026-08-31T19:15:26Z,71.844521,17.896054,6.0,69,69,SYNTH BG 3,cargo,180,synthetic
419002003,2026-08-31T19:20:26Z,71.852679,17.899059,6.2,69,69,SYNTH BG 3,cargo,180,synthetic
419002003,2026-08-31T19:25:26Z,71.860823,17.902101,6.0,69,69,SYNTH BG 3,cargo,180,synthetic
419002003,2026-08-31T19:30:26Z,71.868970,17.905135,5.7,69,69,SYNTH BG 3,cargo,180,synthetic
419002004,2026-08-31T13:38:42Z,72.217577,17.913605,11.6,72,72,SYNTH BG 4,fishing,180,synthetic
419002004,2026-08-31T13:43:42Z,72.233293,17.918334,11.5,72,72,SYNTH BG 4,fishing,180,synthetic
419002004,2026-08-31T13:48:42Z,72.248990,17.923045,11.1,72,72,SYNTH BG 4,fishing,180,synthetic
419002004,2026-08-31T13:53:42Z,72.264720,17.927782,11.2,72,72,SYNTH BG 4,fishing,180,synthetic
419002004,2026-08-31T13:58:42Z,72.280446,17.932487,11.4,72,72,SYNTH BG 4,fishing,180,synthetic
419002004,2026-08-31T14:03:42Z,72.296151,17.937224,11.2,72,72,SYNTH BG 4,fishing,180,synthetic
419002004,2026-08-31T14:08:42Z,72.311875,17.941940,11.1,72,72,SYNTH BG 4,fishing,180,synthetic
419002004,2026-08-31T14:13:42Z,72.327608,17.946683,11.4,72,72,SYNTH BG 4,fishing,180,synthetic
419002004,2026-08-31T14:18:42Z,72.343320,17.951392,11.1,72,72,SYNTH BG 4,fishing,180,synthetic
419002004,2026-08-31T14:23:42Z,72.359057,17.956103,11.6,72,72,SYNTH BG 4,fishing,180,synthetic
419002004,2026-08-31T14:28:42Z,72.374771,17.960838,11.4,72,72,SYNTH BG 4,fishing,180,synthetic
419002004,2026-08-31T14:33:42Z,72.390509,17.965573,11.5,72,72,SYNTH BG 4,fishing,180,synthetic
419002004,2026-08-31T14:38:42Z,72.406224,17.970304,11.6,72,72,SYNTH BG 4,fishing,180,synthetic
419002004,2026-08-31T14:43:42Z,72.421946,17.975030,11.3,72,72,SYNTH BG 4,fishing,180,synthetic
419002004,2026-08-31T14:48:42Z,72.437672,17.979729,11.3,72,72,SYNTH BG 4,fishing,180,synthetic
419002004,2026-08-31T14:53:42Z,72.453404,17.984448,11.4,72,72,SYNTH BG 4,fishing,180,synthetic
419002004,2026-08-31T14:58:42Z,72.469126,17.989187,10.9,72,72,SYNTH BG 4,fishing,180,synthetic
419002004,2026-08-31T15:03:42Z,72.484847,17.993914,11.2,72,72,SYNTH BG 4,fishing,180,synthetic
419002004,2026-08-31T15:08:42Z,72.500575,17.998607,11.4,72,72,SYNTH BG 4,fishing,180,synthetic
419002004,2026-08-31T15:13:42Z,72.516294,18.003362,10.9,72,72,SYNTH BG 4,fishing,180,synthetic
419002004,2026-08-31T15:18:42Z,72.532035,18.008074,11.5,72,72,SYNTH BG 4,fishing,180,synthetic
419002004,2026-08-31T15:23:42Z,72.547746,18.012793,11.8,72,72,SYNTH BG 4,fishing,180,synthetic
419002004,2026-08-31T15:28:42Z,72.563475,18.017515,11.3,72,72,SYNTH BG 4,fishing,180,synthetic
419002004,2026-08-31T15:33:42Z,72.579202,18.022257,11.7,72,72,SYNTH BG 4,fishing,180,synthetic
419002004,2026-08-31T15:38:42Z,72.594934,18.026951,11.5,72,72,SYNTH BG 4,fishing,180,synthetic
419002004,2026-08-31T15:43:42Z,72.610681,18.031700,11.5,72,72,SYNTH BG 4,fishing,180,synthetic
419002004,2026-08-31T15:48:42Z,72.626391,18.036413,11.0,72,72,SYNTH BG 4,fishing,180,synthetic
419002004,2026-08-31T15:53:42Z,72.642115,18.041147,11.2,72,72,SYNTH BG 4,fishing,180,synthetic
419002004,2026-08-31T15:58:42Z,72.657883,18.045861,11.2,72,72,SYNTH BG 4,fishing,180,synthetic
419002004,2026-08-31T16:03:42Z,72.673599,18.050602,11.4,72,72,SYNTH BG 4,fishing,180,synthetic
419002004,2026-08-31T16:08:42Z,72.689310,18.055310,11.6,72,72,SYNTH BG 4,fishing,180,synthetic
419002004,2026-08-31T16:13:42Z,72.705049,18.060022,11.5,72,72,SYNTH BG 4,fishing,180,synthetic
419002004,2026-08-31T16:18:42Z,72.720788,18.064742,11.2,72,72,SYNTH BG 4,fishing,180,synthetic
419002004,2026-08-31T16:23:42Z,72.736511,18.069479,11.3,72,72,SYNTH BG 4,fishing,180,synthetic
419002004,2026-08-31T16:28:42Z,72.752263,18.074206,11.0,72,72,SYNTH BG 4,fishing,180,synthetic
419002004,2026-08-31T16:33:42Z,72.767989,18.078931,11.4,72,72,SYNTH BG 4,fishing,180,synthetic
419002004,2026-08-31T16:38:42Z,72.783729,18.083639,11.1,72,72,SYNTH BG 4,fishing,180,synthetic
419002004,2026-08-31T16:43:42Z,72.799463,18.088357,10.9,72,72,SYNTH BG 4,fishing,180,synthetic
419002004,2026-08-31T16:48:42Z,72.815198,18.093084,11.3,72,72,SYNTH BG 4,fishing,180,synthetic
419002004,2026-08-31T16:53:42Z,72.830909,18.097801,11.1,72,72,SYNTH BG 4,fishing,180,synthetic
419002004,2026-08-31T16:58:42Z,72.846655,18.102541,10.9,72,72,SYNTH BG 4,fishing,180,synthetic
419002004,2026-08-31T17:03:42Z,72.862402,18.107248,11.1,72,72,SYNTH BG 4,fishing,180,synthetic
419002004,2026-08-31T17:08:42Z,72.878138,18.111982,11.0,72,72,SYNTH BG 4,fishing,180,synthetic
419002004,2026-08-31T17:13:42Z,72.893887,18.116697,11.4,72,72,SYNTH BG 4,fishing,180,synthetic
419002004,2026-08-31T17:18:42Z,72.909607,18.121443,11.2,72,72,SYNTH BG 4,fishing,180,synthetic
419002004,2026-08-31T17:23:42Z,72.925353,18.126145,11.5,72,72,SYNTH BG 4,fishing,180,synthetic
419002004,2026-08-31T17:28:42Z,72.941074,18.130871,11.7,72,72,SYNTH BG 4,fishing,180,synthetic
419002004,2026-08-31T17:33:42Z,72.956823,18.135599,11.8,72,72,SYNTH BG 4,fishing,180,synthetic
419002005,2026-08-31T13:02:03Z,72.324135,18.612766,5.1,193,193,SYNTH BG 5,tanker,180,synthetic
419002005,2026-08-31T13:07:03Z,72.322428,18.605870,5.2,193,193,SYNTH BG 5,tanker,180,synthetic
419002005,2026-08-31T13:12:03Z,72.320694,18.598984,5.0,193,193,SYNTH BG 5,tanker,180,synthetic
419002005,2026-08-31T13:17:03Z,72.318998,18.592099,4.9,193,193,SYNTH BG 5,tanker,180,synthetic
419002005,2026-08-31T13:22:03Z,72.317294,18.585203,5.0,193,193,SYNTH BG 5,tanker,180,synthetic
419002005,2026-08-31T13:27:03Z,72.315561,18.578301,5.2,193,193,SYNTH BG 5,tanker,180,synthetic
419002005,2026-08-31T13:32:03Z,72.313852,18.571421,5.3,193,193,SYNTH BG 5,tanker,180,synthetic
419002005,2026-08-31T13:37:03Z,72.312159,18.564544,5.0,193,193,SYNTH BG 5,tanker,180,synthetic
419002005,2026-08-31T13:42:03Z,72.310425,18.557647,5.2,193,193,SYNTH BG 5,tanker,180,synthetic
419002005,2026-08-31T13:47:03Z,72.308734,18.550745,5.3,193,193,SYNTH BG 5,tanker,180,synthetic
419002005,2026-08-31T13:52:03Z,72.307019,18.543860,5.2,193,193,SYNTH BG 5,tanker,180,synthetic
419002005,2026-08-31T13:57:03Z,72.305302,18.536964,5.2,193,193,SYNTH BG 5,tanker,180,synthetic
419002005,2026-08-31T14:02:03Z,72.303595,18.530064,5.5,193,193,SYNTH BG 5,tanker,180,synthetic
419002005,2026-08-31T14:07:03Z,72.301871,18.523187,5.1,193,193,SYNTH BG 5,tanker,180,synthetic
419002005,2026-08-31T14:12:03Z,72.300158,18.516306,5.0,193,193,SYNTH BG 5,tanker,180,synthetic
419002005,2026-08-31T14:17:03Z,72.298435,18.509387,5.0,193,193,SYNTH BG 5,tanker,180,synthetic
419002005,2026-08-31T14:22:03Z,72.296757,18.502504,5.3,193,193,SYNTH BG 5,tanker,180,synthetic
419002005,2026-08-31T14:27:03Z,72.295013,18.495614,5.2,193,193,SYNTH BG 5,tanker,180,synthetic
419002005,2026-08-31T14:32:03Z,72.293329,18.488711,5.2,193,193,SYNTH BG 5,tanker,180,synthetic
419002005,2026-08-31T14:37:03Z,72.291602,18.481816,5.1,193,193,SYNTH BG 5,tanker,180,synthetic
419002005,2026-08-31T14:42:03Z,72.289884,18.474911,5.2,193,193,SYNTH BG 5,tanker,180,synthetic
419002005,2026-08-31T14:47:03Z,72.288180,18.468038,4.8,193,193,SYNTH BG 5,tanker,180,synthetic
419002005,2026-08-31T14:52:03Z,72.286478,18.461153,5.3,193,193,SYNTH BG 5,tanker,180,synthetic
419002005,2026-08-31T14:57:03Z,72.284765,18.454254,5.3,193,193,SYNTH BG 5,tanker,180,synthetic
419002005,2026-08-31T15:02:03Z,72.283037,18.447366,5.1,193,193,SYNTH BG 5,tanker,180,synthetic
419002005,2026-08-31T15:07:03Z,72.281327,18.440486,5.1,193,193,SYNTH BG 5,tanker,180,synthetic
419002005,2026-08-31T15:12:03Z,72.279614,18.433580,5.2,193,193,SYNTH BG 5,tanker,180,synthetic
419002005,2026-08-31T15:17:03Z,72.277895,18.426686,5.1,193,193,SYNTH BG 5,tanker,180,synthetic
419002005,2026-08-31T15:22:03Z,72.276187,18.419798,5.0,193,193,SYNTH BG 5,tanker,180,synthetic
419002005,2026-08-31T15:27:03Z,72.274501,18.412921,5.2,193,193,SYNTH BG 5,tanker,180,synthetic
419002005,2026-08-31T15:32:03Z,72.272769,18.406038,5.2,193,193,SYNTH BG 5,tanker,180,synthetic
419002005,2026-08-31T15:37:03Z,72.271058,18.399127,5.2,193,193,SYNTH BG 5,tanker,180,synthetic
419002005,2026-08-31T15:42:03Z,72.269362,18.392232,5.5,193,193,SYNTH BG 5,tanker,180,synthetic
419002005,2026-08-31T15:47:03Z,72.267627,18.385347,4.9,193,193,SYNTH BG 5,tanker,180,synthetic
419002005,2026-08-31T15:52:03Z,72.265943,18.378445,5.1,193,193,SYNTH BG 5,tanker,180,synthetic
419002005,2026-08-31T15:57:03Z,72.264223,18.371569,4.9,193,193,SYNTH BG 5,tanker,180,synthetic
419002005,2026-08-31T16:02:03Z,72.262500,18.364651,5.1,193,193,SYNTH BG 5,tanker,180,synthetic
419002005,2026-08-31T16:07:03Z,72.260791,18.357769,5.0,193,193,SYNTH BG 5,tanker,180,synthetic
419002005,2026-08-31T16:12:03Z,72.259078,18.350873,5.2,193,193,SYNTH BG 5,tanker,180,synthetic
419002005,2026-08-31T16:17:03Z,72.257386,18.343970,5.1,193,193,SYNTH BG 5,tanker,180,synthetic
419002005,2026-08-31T16:22:03Z,72.255656,18.337102,4.9,193,193,SYNTH BG 5,tanker,180,synthetic
419002005,2026-08-31T16:27:03Z,72.253948,18.330195,5.2,193,193,SYNTH BG 5,tanker,180,synthetic
419002005,2026-08-31T16:32:03Z,72.252240,18.323312,5.2,193,193,SYNTH BG 5,tanker,180,synthetic
419002005,2026-08-31T16:37:03Z,72.250526,18.316406,5.2,193,193,SYNTH BG 5,tanker,180,synthetic
419002005,2026-08-31T16:42:03Z,72.248821,18.309528,5.3,193,193,SYNTH BG 5,tanker,180,synthetic
419002005,2026-08-31T16:47:03Z,72.247120,18.302627,5.0,193,193,SYNTH BG 5,tanker,180,synthetic
419002005,2026-08-31T16:52:03Z,72.245413,18.295760,5.0,193,193,SYNTH BG 5,tanker,180,synthetic
419002005,2026-08-31T16:57:03Z,72.243675,18.288848,5.0,193,193,SYNTH BG 5,tanker,180,synthetic
419002005,2026-08-31T17:02:03Z,72.241961,18.281962,4.9,193,193,SYNTH BG 5,tanker,180,synthetic
419002005,2026-08-31T17:07:03Z,72.240255,18.275079,5.0,193,193,SYNTH BG 5,tanker,180,synthetic
419002005,2026-08-31T17:12:03Z,72.238556,18.268185,5.3,193,193,SYNTH BG 5,tanker,180,synthetic
419002005,2026-08-31T17:17:03Z,72.236844,18.261287,4.9,193,193,SYNTH BG 5,tanker,180,synthetic
419002005,2026-08-31T17:22:03Z,72.235155,18.254401,4.9,193,193,SYNTH BG 5,tanker,180,synthetic
419002005,2026-08-31T17:27:03Z,72.233427,18.247510,5.2,193,193,SYNTH BG 5,tanker,180,synthetic
419002005,2026-08-31T17:32:03Z,72.231736,18.240625,5.0,193,193,SYNTH BG 5,tanker,180,synthetic
419002005,2026-08-31T17:37:03Z,72.230007,18.233706,5.2,193,193,SYNTH BG 5,tanker,180,synthetic
419002005,2026-08-31T17:42:03Z,72.228300,18.226854,5.1,193,193,SYNTH BG 5,tanker,180,synthetic
419002005,2026-08-31T17:47:03Z,72.226568,18.219928,5.1,193,193,SYNTH BG 5,tanker,180,synthetic
419002005,2026-08-31T17:52:03Z,72.224867,18.213035,5.0,193,193,SYNTH BG 5,tanker,180,synthetic
419002005,2026-08-31T17:57:03Z,72.223174,18.206150,4.9,193,193,SYNTH BG 5,tanker,180,synthetic
419002005,2026-08-31T18:02:03Z,72.221469,18.199254,5.0,193,193,SYNTH BG 5,tanker,180,synthetic
419002005,2026-08-31T18:07:03Z,72.219738,18.192360,5.2,193,193,SYNTH BG 5,tanker,180,synthetic
419002005,2026-08-31T18:12:03Z,72.218026,18.185475,5.3,193,193,SYNTH BG 5,tanker,180,synthetic
419002005,2026-08-31T18:17:03Z,72.216329,18.178586,4.9,193,193,SYNTH BG 5,tanker,180,synthetic
419002005,2026-08-31T18:22:03Z,72.214637,18.171703,5.2,193,193,SYNTH BG 5,tanker,180,synthetic
419002005,2026-08-31T18:27:03Z,72.212898,18.164790,5.3,193,193,SYNTH BG 5,tanker,180,synthetic
419002005,2026-08-31T18:32:03Z,72.211223,18.157911,5.4,193,193,SYNTH BG 5,tanker,180,synthetic
419002005,2026-08-31T18:37:03Z,72.209491,18.151015,5.1,193,193,SYNTH BG 5,tanker,180,synthetic
419002005,2026-08-31T18:42:03Z,72.207793,18.144109,5.3,193,193,SYNTH BG 5,tanker,180,synthetic
419002005,2026-08-31T18:47:03Z,72.206093,18.137221,4.8,193,193,SYNTH BG 5,tanker,180,synthetic
419002005,2026-08-31T18:52:03Z,72.204375,18.130334,4.6,193,193,SYNTH BG 5,tanker,180,synthetic
419002005,2026-08-31T18:57:03Z,72.202671,18.123451,5.0,193,193,SYNTH BG 5,tanker,180,synthetic
419002005,2026-08-31T19:02:03Z,72.200975,18.116558,5.0,193,193,SYNTH BG 5,tanker,180,synthetic
419002005,2026-08-31T19:07:03Z,72.199247,18.109655,5.0,193,193,SYNTH BG 5,tanker,180,synthetic
419002005,2026-08-31T19:12:03Z,72.197541,18.102768,5.0,193,193,SYNTH BG 5,tanker,180,synthetic
419002005,2026-08-31T19:17:03Z,72.195846,18.095890,5.3,193,193,SYNTH BG 5,tanker,180,synthetic
419002005,2026-08-31T19:22:03Z,72.194126,18.088994,5.4,193,193,SYNTH BG 5,tanker,180,synthetic
419002005,2026-08-31T19:27:03Z,72.192412,18.082116,4.9,193,193,SYNTH BG 5,tanker,180,synthetic
419002005,2026-08-31T19:32:03Z,72.190702,18.075192,5.0,193,193,SYNTH BG 5,tanker,180,synthetic
419002005,2026-08-31T19:37:03Z,72.189002,18.068329,5.0,193,193,SYNTH BG 5,tanker,180,synthetic
419002005,2026-08-31T19:42:03Z,72.187289,18.061419,5.0,193,193,SYNTH BG 5,tanker,180,synthetic
419002005,2026-08-31T19:47:03Z,72.185569,18.054531,4.8,193,193,SYNTH BG 5,tanker,180,synthetic
419002006,2026-08-31T14:01:46Z,72.504718,18.465748,12.4,44,44,SYNTH BG 6,tanker,180,synthetic
419002006,2026-08-31T14:06:46Z,72.517304,18.478306,12.9,44,44,SYNTH BG 6,tanker,180,synthetic
419002006,2026-08-31T14:11:46Z,72.529919,18.490845,12.7,44,44,SYNTH BG 6,tanker,180,synthetic
419002006,2026-08-31T14:16:46Z,72.542546,18.503421,12.4,44,44,SYNTH BG 6,tanker,180,synthetic
419002006,2026-08-31T14:21:46Z,72.555164,18.515942,12.9,44,44,SYNTH BG 6,tanker,180,synthetic
419002006,2026-08-31T14:26:46Z,72.567767,18.528485,12.5,44,44,SYNTH BG 6,tanker,180,synthetic
419002006,2026-08-31T14:31:46Z,72.580390,18.541080,12.4,44,44,SYNTH BG 6,tanker,180,synthetic
419002006,2026-08-31T14:36:46Z,72.593010,18.553619,12.8,44,44,SYNTH BG 6,tanker,180,synthetic
419002006,2026-08-31T14:41:46Z,72.605628,18.566177,12.6,44,44,SYNTH BG 6,tanker,180,synthetic
419002006,2026-08-31T14:46:46Z,72.618246,18.578720,12.5,44,44,SYNTH BG 6,tanker,180,synthetic
419002006,2026-08-31T14:51:46Z,72.630860,18.591285,12.2,44,44,SYNTH BG 6,tanker,180,synthetic
419002006,2026-08-31T14:56:46Z,72.643503,18.603835,12.5,44,44,SYNTH BG 6,tanker,180,synthetic
419002006,2026-08-31T15:01:46Z,72.656107,18.616376,12.6,44,44,SYNTH BG 6,tanker,180,synthetic
419002006,2026-08-31T15:06:46Z,72.668745,18.628935,12.7,44,44,SYNTH BG 6,tanker,180,synthetic
419002006,2026-08-31T15:11:46Z,72.681357,18.641487,12.2,44,44,SYNTH BG 6,tanker,180,synthetic
419002006,2026-08-31T15:16:46Z,72.693996,18.654039,12.4,44,44,SYNTH BG 6,tanker,180,synthetic
419002006,2026-08-31T15:21:46Z,72.706626,18.666598,11.9,44,44,SYNTH BG 6,tanker,180,synthetic
419002006,2026-08-31T15:26:46Z,72.719242,18.679129,12.7,44,44,SYNTH BG 6,tanker,180,synthetic
419002006,2026-08-31T15:31:46Z,72.731895,18.691692,12.5,44,44,SYNTH BG 6,tanker,180,synthetic
419002006,2026-08-31T15:36:46Z,72.744497,18.704253,12.6,44,44,SYNTH BG 6,tanker,180,synthetic
419002006,2026-08-31T15:41:46Z,72.757143,18.716793,12.8,44,44,SYNTH BG 6,tanker,180,synthetic
419002006,2026-08-31T15:46:46Z,72.769751,18.729359,12.7,44,44,SYNTH BG 6,tanker,180,synthetic
419002006,2026-08-31T15:51:46Z,72.782400,18.741900,12.4,44,44,SYNTH BG 6,tanker,180,synthetic
419002006,2026-08-31T15:56:46Z,72.795021,18.754461,12.7,44,44,SYNTH BG 6,tanker,180,synthetic
419002006,2026-08-31T16:01:46Z,72.807647,18.767020,12.6,44,44,SYNTH BG 6,tanker,180,synthetic
419002006,2026-08-31T16:06:46Z,72.820300,18.779573,12.8,44,44,SYNTH BG 6,tanker,180,synthetic
419002006,2026-08-31T16:11:46Z,72.832935,18.792130,12.6,44,44,SYNTH BG 6,tanker,180,synthetic
419002006,2026-08-31T16:16:46Z,72.845585,18.804655,12.8,44,44,SYNTH BG 6,tanker,180,synthetic
419002006,2026-08-31T16:21:46Z,72.858203,18.817224,12.3,44,44,SYNTH BG 6,tanker,180,synthetic
419002006,2026-08-31T16:26:46Z,72.870825,18.829776,12.4,44,44,SYNTH BG 6,tanker,180,synthetic
419002006,2026-08-31T16:31:46Z,72.883488,18.842318,12.8,44,44,SYNTH BG 6,tanker,180,synthetic
419002006,2026-08-31T16:36:46Z,72.896127,18.854884,12.4,44,44,SYNTH BG 6,tanker,180,synthetic
419002006,2026-08-31T16:41:46Z,72.908758,18.867428,12.4,44,44,SYNTH BG 6,tanker,180,synthetic
419002006,2026-08-31T16:46:46Z,72.921408,18.879990,12.2,44,44,SYNTH BG 6,tanker,180,synthetic
419002006,2026-08-31T16:51:46Z,72.934049,18.892536,12.5,44,44,SYNTH BG 6,tanker,180,synthetic
419002006,2026-08-31T16:56:46Z,72.946714,18.905105,12.4,44,44,SYNTH BG 6,tanker,180,synthetic
419002006,2026-08-31T17:01:46Z,72.959325,18.917637,12.2,44,44,SYNTH BG 6,tanker,180,synthetic
419002006,2026-08-31T17:06:46Z,72.971994,18.930197,12.5,44,44,SYNTH BG 6,tanker,180,synthetic
